S.No, Employee_ID, Employee_Name, Company_ID, Company_Name, Designation, Department 
66,66,Infosys66,36,Infosys,Infra,QA
67,67,Infosys67,36,Infosys,juniorHR,HR
68,68,Infosys68,36,Infosys,seniorHR,HR
69,69,Infosys69,36,Infosys,SoftwareDeveloper,Dev
70,70,Infosys70,36,Infosys,Manager,Management
71,71,Infosys71,36,Infosys,Infra,QA
72,72,Infosys72,36,Infosys,juniorHR,HR
73,73,Infosys73,36,Infosys,seniorHR,HR
74,74,Infosys74,36,Infosys,SoftwareDeveloper,Dev
75,75,Infosys75,36,Infosys,Manager,Management
76,76,Infosys76,36,Infosys,Infra,QA
77,77,Infosys77,36,Infosys,juniorHR,HR
78,78,Infosys78,36,Infosys,seniorHR,HR
79,79,Infosys79,36,Infosys,SoftwareDeveloper,Dev
80,80,Infosys80,36,Infosys,Manager,Management
81,81,Infosys81,36,Infosys,Infra,QA
82,82,Infosys82,36,Infosys,juniorHR,HR
83,83,Infosys83,36,Infosys,seniorHR,HR
84,84,Infosys84,36,Infosys,SoftwareDeveloper,Dev
85,85,Infosys85,36,Infosys,Manager,Management
86,86,Infosys86,36,Infosys,Infra,QA
87,87,Infosys87,36,Infosys,juniorHR,HR
88,88,Infosys88,36,Infosys,seniorHR,HR
89,89,Infosys89,36,Infosys,SoftwareDeveloper,Dev
90,90,Infosys90,36,Infosys,Manager,Management
91,91,Infosys91,36,Infosys,Infra,QA
92,92,Infosys92,36,Infosys,juniorHR,HR
93,93,Infosys93,36,Infosys,seniorHR,HR
94,94,Infosys94,36,Infosys,SoftwareDeveloper,Dev
95,95,Infosys95,36,Infosys,Manager,Management
96,96,Infosys96,36,Infosys,Infra,QA
97,97,Infosys97,36,Infosys,juniorHR,HR
98,98,Infosys98,36,Infosys,seniorHR,HR
99,99,Infosys99,36,Infosys,SoftwareDeveloper,Dev
100,100,Infosys100,36,Infosys,Manager,Management
101,101,Infosys101,36,Infosys,Infra,QA
102,102,Infosys102,36,Infosys,juniorHR,HR
103,103,Infosys103,36,Infosys,seniorHR,HR
104,104,Infosys104,36,Infosys,SoftwareDeveloper,Dev
105,105,Infosys105,36,Infosys,Manager,Management
106,106,Infosys106,36,Infosys,Infra,QA
107,107,Infosys107,36,Infosys,juniorHR,HR
108,108,Infosys108,36,Infosys,seniorHR,HR
109,109,Infosys109,36,Infosys,SoftwareDeveloper,Dev
110,110,Infosys110,36,Infosys,Manager,Management
111,111,Infosys111,36,Infosys,Infra,QA
112,112,Infosys112,36,Infosys,juniorHR,HR
113,113,Infosys113,36,Infosys,seniorHR,HR
114,114,Infosys114,36,Infosys,SoftwareDeveloper,Dev
115,115,Infosys115,36,Infosys,Manager,Management
116,116,Infosys116,36,Infosys,Infra,QA
117,117,Infosys117,36,Infosys,juniorHR,HR
118,118,Infosys118,36,Infosys,seniorHR,HR
119,119,Infosys119,36,Infosys,SoftwareDeveloper,Dev
120,120,Infosys120,36,Infosys,Manager,Management
121,121,Infosys121,36,Infosys,Infra,QA
122,122,Infosys122,36,Infosys,juniorHR,HR
123,123,Infosys123,36,Infosys,seniorHR,HR
124,124,Infosys124,36,Infosys,SoftwareDeveloper,Dev
125,125,Infosys125,36,Infosys,Manager,Management
126,126,Infosys126,36,Infosys,Infra,QA
127,127,Infosys127,36,Infosys,juniorHR,HR
128,128,Infosys128,36,Infosys,seniorHR,HR
129,129,Infosys129,36,Infosys,SoftwareDeveloper,Dev
130,130,Infosys130,36,Infosys,Manager,Management
131,131,Infosys131,36,Infosys,Infra,QA
132,132,Infosys132,36,Infosys,juniorHR,HR
133,133,Infosys133,36,Infosys,seniorHR,HR
134,134,Infosys134,36,Infosys,SoftwareDeveloper,Dev
135,135,Infosys135,36,Infosys,Manager,Management
136,136,Infosys136,36,Infosys,Infra,QA
137,137,Infosys137,36,Infosys,juniorHR,HR
138,138,Infosys138,36,Infosys,seniorHR,HR
139,139,Infosys139,36,Infosys,SoftwareDeveloper,Dev
140,140,Infosys140,36,Infosys,Manager,Management
141,141,Infosys141,36,Infosys,Infra,QA
142,142,Infosys142,36,Infosys,juniorHR,HR
143,143,Infosys143,36,Infosys,seniorHR,HR
144,144,Infosys144,36,Infosys,SoftwareDeveloper,Dev
145,145,Infosys145,36,Infosys,Manager,Management
146,146,Infosys146,36,Infosys,Infra,QA
147,147,Infosys147,36,Infosys,juniorHR,HR
148,148,Infosys148,36,Infosys,seniorHR,HR
149,149,Infosys149,36,Infosys,SoftwareDeveloper,Dev
150,150,Infosys150,36,Infosys,Manager,Management
151,151,Infosys151,36,Infosys,Infra,QA
152,152,Infosys152,36,Infosys,juniorHR,HR
153,153,Infosys153,36,Infosys,seniorHR,HR
154,154,Infosys154,36,Infosys,SoftwareDeveloper,Dev
155,155,Infosys155,36,Infosys,Manager,Management
156,156,Infosys156,36,Infosys,Infra,QA
157,157,Infosys157,36,Infosys,juniorHR,HR
158,158,Infosys158,36,Infosys,seniorHR,HR
159,159,Infosys159,36,Infosys,SoftwareDeveloper,Dev
160,160,Infosys160,36,Infosys,Manager,Management
161,161,Infosys161,36,Infosys,Infra,QA
162,162,Infosys162,36,Infosys,juniorHR,HR
163,163,Infosys163,36,Infosys,seniorHR,HR
164,164,Infosys164,36,Infosys,SoftwareDeveloper,Dev
165,165,Infosys165,36,Infosys,Manager,Management
166,166,Infosys166,36,Infosys,Infra,QA
167,167,Infosys167,36,Infosys,juniorHR,HR
168,168,Infosys168,36,Infosys,seniorHR,HR
169,169,Infosys169,36,Infosys,SoftwareDeveloper,Dev
170,170,Infosys170,36,Infosys,Manager,Management
171,171,Infosys171,36,Infosys,Infra,QA
172,172,Infosys172,36,Infosys,juniorHR,HR
173,173,Infosys173,36,Infosys,seniorHR,HR
174,174,Infosys174,36,Infosys,SoftwareDeveloper,Dev
175,175,Infosys175,36,Infosys,Manager,Management
176,176,Infosys176,36,Infosys,Infra,QA
177,177,Infosys177,36,Infosys,juniorHR,HR
178,178,Infosys178,36,Infosys,seniorHR,HR
179,179,Infosys179,36,Infosys,SoftwareDeveloper,Dev
180,180,Infosys180,36,Infosys,Manager,Management
181,181,Infosys181,36,Infosys,Infra,QA
182,182,Infosys182,36,Infosys,juniorHR,HR
183,183,Infosys183,36,Infosys,seniorHR,HR
184,184,Infosys184,36,Infosys,SoftwareDeveloper,Dev
185,185,Infosys185,36,Infosys,Manager,Management
186,186,Infosys186,36,Infosys,Infra,QA
187,187,Infosys187,36,Infosys,juniorHR,HR
188,188,Infosys188,36,Infosys,seniorHR,HR
189,189,Infosys189,36,Infosys,SoftwareDeveloper,Dev
190,190,Infosys190,36,Infosys,Manager,Management
191,191,Infosys191,36,Infosys,Infra,QA
192,192,Infosys192,36,Infosys,juniorHR,HR
193,193,Infosys193,36,Infosys,seniorHR,HR
194,194,Infosys194,36,Infosys,SoftwareDeveloper,Dev
195,195,Infosys195,36,Infosys,Manager,Management
196,196,Infosys196,36,Infosys,Infra,QA
197,197,Infosys197,36,Infosys,juniorHR,HR
198,198,Infosys198,36,Infosys,seniorHR,HR
199,199,Infosys199,36,Infosys,SoftwareDeveloper,Dev
200,200,Infosys200,36,Infosys,Manager,Management
201,201,Infosys201,36,Infosys,Infra,QA
202,202,Infosys202,36,Infosys,juniorHR,HR
203,203,Infosys203,36,Infosys,seniorHR,HR
204,204,Infosys204,36,Infosys,SoftwareDeveloper,Dev
205,205,Infosys205,36,Infosys,Manager,Management
206,206,Infosys206,36,Infosys,Infra,QA
207,207,Infosys207,36,Infosys,juniorHR,HR
208,208,Infosys208,36,Infosys,seniorHR,HR
209,209,Infosys209,36,Infosys,SoftwareDeveloper,Dev
210,210,Infosys210,36,Infosys,Manager,Management
211,211,Infosys211,36,Infosys,Infra,QA
212,212,Infosys212,36,Infosys,juniorHR,HR
213,213,Infosys213,36,Infosys,seniorHR,HR
214,214,Infosys214,36,Infosys,SoftwareDeveloper,Dev
215,215,Infosys215,36,Infosys,Manager,Management
216,216,Infosys216,36,Infosys,Infra,QA
217,217,Infosys217,36,Infosys,juniorHR,HR
218,218,Infosys218,36,Infosys,seniorHR,HR
219,219,Infosys219,36,Infosys,SoftwareDeveloper,Dev
220,220,Infosys220,36,Infosys,Manager,Management
221,221,Infosys221,36,Infosys,Infra,QA
222,222,Infosys222,36,Infosys,juniorHR,HR
223,223,Infosys223,36,Infosys,seniorHR,HR
224,224,Infosys224,36,Infosys,SoftwareDeveloper,Dev
225,225,Infosys225,36,Infosys,Manager,Management
226,226,Infosys226,36,Infosys,Infra,QA
227,227,Infosys227,36,Infosys,juniorHR,HR
228,228,Infosys228,36,Infosys,seniorHR,HR
229,229,Infosys229,36,Infosys,SoftwareDeveloper,Dev
230,230,Infosys230,36,Infosys,Manager,Management
231,231,Infosys231,36,Infosys,Infra,QA
232,232,Infosys232,36,Infosys,juniorHR,HR
233,233,Infosys233,36,Infosys,seniorHR,HR
234,234,Infosys234,36,Infosys,SoftwareDeveloper,Dev
235,235,Infosys235,36,Infosys,Manager,Management
236,236,Infosys236,36,Infosys,Infra,QA
237,237,Infosys237,36,Infosys,juniorHR,HR
238,238,Infosys238,36,Infosys,seniorHR,HR
239,239,Infosys239,36,Infosys,SoftwareDeveloper,Dev
240,240,Infosys240,36,Infosys,Manager,Management
241,241,Infosys241,36,Infosys,Infra,QA
242,242,Infosys242,36,Infosys,juniorHR,HR
243,243,Infosys243,36,Infosys,seniorHR,HR
244,244,Infosys244,36,Infosys,SoftwareDeveloper,Dev
245,245,Infosys245,36,Infosys,Manager,Management
246,246,Infosys246,36,Infosys,Infra,QA
247,247,Infosys247,36,Infosys,juniorHR,HR
248,248,Infosys248,36,Infosys,seniorHR,HR
249,249,Infosys249,36,Infosys,SoftwareDeveloper,Dev
250,250,Infosys250,36,Infosys,Manager,Management
1,1,Wipro1,74,Wipro,Infra,QA
2,2,Wipro2,74,Wipro,juniorHR,HR
3,3,Wipro3,74,Wipro,seniorHR,HR
4,4,Wipro4,74,Wipro,SoftwareDeveloper,Dev
5,5,Wipro5,74,Wipro,Manager,Management
6,6,Wipro6,74,Wipro,Infra,QA
7,7,Wipro7,74,Wipro,juniorHR,HR
8,8,Wipro8,74,Wipro,seniorHR,HR
9,9,Wipro9,74,Wipro,SoftwareDeveloper,Dev
10,10,Wipro10,74,Wipro,Manager,Management
11,11,Wipro11,74,Wipro,Infra,QA
12,12,Wipro12,74,Wipro,juniorHR,HR
13,13,Wipro13,74,Wipro,seniorHR,HR
14,14,Wipro14,74,Wipro,SoftwareDeveloper,Dev
15,15,Wipro15,74,Wipro,Manager,Management
16,16,Wipro16,74,Wipro,Infra,QA
17,17,Wipro17,74,Wipro,juniorHR,HR
18,18,Wipro18,74,Wipro,seniorHR,HR
19,19,Wipro19,74,Wipro,SoftwareDeveloper,Dev
20,20,Wipro20,74,Wipro,Manager,Management
21,21,Wipro21,74,Wipro,Infra,QA
22,22,Wipro22,74,Wipro,juniorHR,HR
23,23,Wipro23,74,Wipro,seniorHR,HR
24,24,Wipro24,74,Wipro,SoftwareDeveloper,Dev
25,25,Wipro25,74,Wipro,Manager,Management
26,26,Wipro26,74,Wipro,Infra,QA
27,27,Wipro27,74,Wipro,juniorHR,HR
28,28,Wipro28,74,Wipro,seniorHR,HR
29,29,Wipro29,74,Wipro,SoftwareDeveloper,Dev
30,30,Wipro30,74,Wipro,Manager,Management
31,31,Wipro31,74,Wipro,Infra,QA
32,32,Wipro32,74,Wipro,juniorHR,HR
33,33,Wipro33,74,Wipro,seniorHR,HR
34,34,Wipro34,74,Wipro,SoftwareDeveloper,Dev
35,35,Wipro35,74,Wipro,Manager,Management
36,36,Wipro36,74,Wipro,Infra,QA
37,37,Wipro37,74,Wipro,juniorHR,HR
38,38,Wipro38,74,Wipro,seniorHR,HR
39,39,Wipro39,74,Wipro,SoftwareDeveloper,Dev
40,40,Wipro40,74,Wipro,Manager,Management
41,41,Wipro41,74,Wipro,Infra,QA
42,42,Wipro42,74,Wipro,juniorHR,HR
43,43,Wipro43,74,Wipro,seniorHR,HR
44,44,Wipro44,74,Wipro,SoftwareDeveloper,Dev
45,45,Wipro45,74,Wipro,Manager,Management
46,46,Wipro46,74,Wipro,Infra,QA
47,47,Wipro47,74,Wipro,juniorHR,HR
48,48,Wipro48,74,Wipro,seniorHR,HR
49,49,Wipro49,74,Wipro,SoftwareDeveloper,Dev
50,50,Wipro50,74,Wipro,Manager,Management
51,51,Wipro51,74,Wipro,Infra,QA
52,52,Wipro52,74,Wipro,juniorHR,HR
53,53,Wipro53,74,Wipro,seniorHR,HR
54,54,Wipro54,74,Wipro,SoftwareDeveloper,Dev
55,55,Wipro55,74,Wipro,Manager,Management
56,56,Wipro56,74,Wipro,Infra,QA
57,57,Wipro57,74,Wipro,juniorHR,HR
58,58,Wipro58,74,Wipro,seniorHR,HR
59,59,Wipro59,74,Wipro,SoftwareDeveloper,Dev
60,60,Wipro60,74,Wipro,Manager,Management
61,61,Wipro61,74,Wipro,Infra,QA
62,62,Wipro62,74,Wipro,juniorHR,HR
63,63,Wipro63,74,Wipro,seniorHR,HR
64,64,Wipro64,74,Wipro,SoftwareDeveloper,Dev
65,65,Wipro65,74,Wipro,Manager,Management
66,66,Wipro66,74,Wipro,Infra,QA
67,67,Wipro67,74,Wipro,juniorHR,HR
68,68,Wipro68,74,Wipro,seniorHR,HR
69,69,Wipro69,74,Wipro,SoftwareDeveloper,Dev
70,70,Wipro70,74,Wipro,Manager,Management
71,71,Wipro71,74,Wipro,Infra,QA
72,72,Wipro72,74,Wipro,juniorHR,HR
73,73,Wipro73,74,Wipro,seniorHR,HR
74,74,Wipro74,74,Wipro,SoftwareDeveloper,Dev
75,75,Wipro75,74,Wipro,Manager,Management
76,76,Wipro76,74,Wipro,Infra,QA
77,77,Wipro77,74,Wipro,juniorHR,HR
78,78,Wipro78,74,Wipro,seniorHR,HR
79,79,Wipro79,74,Wipro,SoftwareDeveloper,Dev
80,80,Wipro80,74,Wipro,Manager,Management
81,81,Wipro81,74,Wipro,Infra,QA
82,82,Wipro82,74,Wipro,juniorHR,HR
83,83,Wipro83,74,Wipro,seniorHR,HR
84,84,Wipro84,74,Wipro,SoftwareDeveloper,Dev
85,85,Wipro85,74,Wipro,Manager,Management
86,86,Wipro86,74,Wipro,Infra,QA
87,87,Wipro87,74,Wipro,juniorHR,HR
88,88,Wipro88,74,Wipro,seniorHR,HR
89,89,Wipro89,74,Wipro,SoftwareDeveloper,Dev
90,90,Wipro90,74,Wipro,Manager,Management
91,91,Wipro91,74,Wipro,Infra,QA
92,92,Wipro92,74,Wipro,juniorHR,HR
93,93,Wipro93,74,Wipro,seniorHR,HR
94,94,Wipro94,74,Wipro,SoftwareDeveloper,Dev
95,95,Wipro95,74,Wipro,Manager,Management
96,96,Wipro96,74,Wipro,Infra,QA
97,97,Wipro97,74,Wipro,juniorHR,HR
98,98,Wipro98,74,Wipro,seniorHR,HR
99,99,Wipro99,74,Wipro,SoftwareDeveloper,Dev
100,100,Wipro100,74,Wipro,Manager,Management
101,101,Wipro101,74,Wipro,Infra,QA
102,102,Wipro102,74,Wipro,juniorHR,HR
103,103,Wipro103,74,Wipro,seniorHR,HR
104,104,Wipro104,74,Wipro,SoftwareDeveloper,Dev
105,105,Wipro105,74,Wipro,Manager,Management
106,106,Wipro106,74,Wipro,Infra,QA
107,107,Wipro107,74,Wipro,juniorHR,HR
108,108,Wipro108,74,Wipro,seniorHR,HR
109,109,Wipro109,74,Wipro,SoftwareDeveloper,Dev
110,110,Wipro110,74,Wipro,Manager,Management
111,111,Wipro111,74,Wipro,Infra,QA
112,112,Wipro112,74,Wipro,juniorHR,HR
113,113,Wipro113,74,Wipro,seniorHR,HR
114,114,Wipro114,74,Wipro,SoftwareDeveloper,Dev
115,115,Wipro115,74,Wipro,Manager,Management
116,116,Wipro116,74,Wipro,Infra,QA
117,117,Wipro117,74,Wipro,juniorHR,HR
118,118,Wipro118,74,Wipro,seniorHR,HR
119,119,Wipro119,74,Wipro,SoftwareDeveloper,Dev
120,120,Wipro120,74,Wipro,Manager,Management
121,121,Wipro121,74,Wipro,Infra,QA
122,122,Wipro122,74,Wipro,juniorHR,HR
123,123,Wipro123,74,Wipro,seniorHR,HR
124,124,Wipro124,74,Wipro,SoftwareDeveloper,Dev
125,125,Wipro125,74,Wipro,Manager,Management
126,126,Wipro126,74,Wipro,Infra,QA
127,127,Wipro127,74,Wipro,juniorHR,HR
128,128,Wipro128,74,Wipro,seniorHR,HR
129,129,Wipro129,74,Wipro,SoftwareDeveloper,Dev
130,130,Wipro130,74,Wipro,Manager,Management
131,131,Wipro131,74,Wipro,Infra,QA
132,132,Wipro132,74,Wipro,juniorHR,HR
133,133,Wipro133,74,Wipro,seniorHR,HR
134,134,Wipro134,74,Wipro,SoftwareDeveloper,Dev
135,135,Wipro135,74,Wipro,Manager,Management
136,136,Wipro136,74,Wipro,Infra,QA
137,137,Wipro137,74,Wipro,juniorHR,HR
138,138,Wipro138,74,Wipro,seniorHR,HR
139,139,Wipro139,74,Wipro,SoftwareDeveloper,Dev
140,140,Wipro140,74,Wipro,Manager,Management
141,141,Wipro141,74,Wipro,Infra,QA
142,142,Wipro142,74,Wipro,juniorHR,HR
143,143,Wipro143,74,Wipro,seniorHR,HR
144,144,Wipro144,74,Wipro,SoftwareDeveloper,Dev
145,145,Wipro145,74,Wipro,Manager,Management
146,146,Wipro146,74,Wipro,Infra,QA
147,147,Wipro147,74,Wipro,juniorHR,HR
148,148,Wipro148,74,Wipro,seniorHR,HR
149,149,Wipro149,74,Wipro,SoftwareDeveloper,Dev
150,150,Wipro150,74,Wipro,Manager,Management
151,151,Wipro151,74,Wipro,Infra,QA
152,152,Wipro152,74,Wipro,juniorHR,HR
153,153,Wipro153,74,Wipro,seniorHR,HR
154,154,Wipro154,74,Wipro,SoftwareDeveloper,Dev
155,155,Wipro155,74,Wipro,Manager,Management
156,156,Wipro156,74,Wipro,Infra,QA
157,157,Wipro157,74,Wipro,juniorHR,HR
158,158,Wipro158,74,Wipro,seniorHR,HR
159,159,Wipro159,74,Wipro,SoftwareDeveloper,Dev
160,160,Wipro160,74,Wipro,Manager,Management
161,161,Wipro161,74,Wipro,Infra,QA
162,162,Wipro162,74,Wipro,juniorHR,HR
163,163,Wipro163,74,Wipro,seniorHR,HR
164,164,Wipro164,74,Wipro,SoftwareDeveloper,Dev
165,165,Wipro165,74,Wipro,Manager,Management
166,166,Wipro166,74,Wipro,Infra,QA
167,167,Wipro167,74,Wipro,juniorHR,HR
168,168,Wipro168,74,Wipro,seniorHR,HR
169,169,Wipro169,74,Wipro,SoftwareDeveloper,Dev
170,170,Wipro170,74,Wipro,Manager,Management
171,171,Wipro171,74,Wipro,Infra,QA
172,172,Wipro172,74,Wipro,juniorHR,HR
173,173,Wipro173,74,Wipro,seniorHR,HR
174,174,Wipro174,74,Wipro,SoftwareDeveloper,Dev
175,175,Wipro175,74,Wipro,Manager,Management
176,176,Wipro176,74,Wipro,Infra,QA
177,177,Wipro177,74,Wipro,juniorHR,HR
178,178,Wipro178,74,Wipro,seniorHR,HR
179,179,Wipro179,74,Wipro,SoftwareDeveloper,Dev
180,180,Wipro180,74,Wipro,Manager,Management
181,181,Wipro181,74,Wipro,Infra,QA
182,182,Wipro182,74,Wipro,juniorHR,HR
183,183,Wipro183,74,Wipro,seniorHR,HR
184,184,Wipro184,74,Wipro,SoftwareDeveloper,Dev
185,185,Wipro185,74,Wipro,Manager,Management
186,186,Wipro186,74,Wipro,Infra,QA
187,187,Wipro187,74,Wipro,juniorHR,HR
188,188,Wipro188,74,Wipro,seniorHR,HR
189,189,Wipro189,74,Wipro,SoftwareDeveloper,Dev
190,190,Wipro190,74,Wipro,Manager,Management
191,191,Wipro191,74,Wipro,Infra,QA
192,192,Wipro192,74,Wipro,juniorHR,HR
193,193,Wipro193,74,Wipro,seniorHR,HR
194,194,Wipro194,74,Wipro,SoftwareDeveloper,Dev
195,195,Wipro195,74,Wipro,Manager,Management
196,196,Wipro196,74,Wipro,Infra,QA
197,197,Wipro197,74,Wipro,juniorHR,HR
198,198,Wipro198,74,Wipro,seniorHR,HR
199,199,Wipro199,74,Wipro,SoftwareDeveloper,Dev
200,200,Wipro200,74,Wipro,Manager,Management
201,201,Wipro201,74,Wipro,Infra,QA
202,202,Wipro202,74,Wipro,juniorHR,HR
203,203,Wipro203,74,Wipro,seniorHR,HR
204,204,Wipro204,74,Wipro,SoftwareDeveloper,Dev
205,205,Wipro205,74,Wipro,Manager,Management
206,206,Wipro206,74,Wipro,Infra,QA
207,207,Wipro207,74,Wipro,juniorHR,HR
208,208,Wipro208,74,Wipro,seniorHR,HR
209,209,Wipro209,74,Wipro,SoftwareDeveloper,Dev
210,210,Wipro210,74,Wipro,Manager,Management
211,211,Wipro211,74,Wipro,Infra,QA
212,212,Wipro212,74,Wipro,juniorHR,HR
213,213,Wipro213,74,Wipro,seniorHR,HR
214,214,Wipro214,74,Wipro,SoftwareDeveloper,Dev
215,215,Wipro215,74,Wipro,Manager,Management
216,216,Wipro216,74,Wipro,Infra,QA
217,217,Wipro217,74,Wipro,juniorHR,HR
218,218,Wipro218,74,Wipro,seniorHR,HR
219,219,Wipro219,74,Wipro,SoftwareDeveloper,Dev
220,220,Wipro220,74,Wipro,Manager,Management
221,221,Wipro221,74,Wipro,Infra,QA
222,222,Wipro222,74,Wipro,juniorHR,HR
223,223,Wipro223,74,Wipro,seniorHR,HR
224,224,Wipro224,74,Wipro,SoftwareDeveloper,Dev
225,225,Wipro225,74,Wipro,Manager,Management
226,226,Wipro226,74,Wipro,Infra,QA
227,227,Wipro227,74,Wipro,juniorHR,HR
228,228,Wipro228,74,Wipro,seniorHR,HR
229,229,Wipro229,74,Wipro,SoftwareDeveloper,Dev
230,230,Wipro230,74,Wipro,Manager,Management
231,231,Wipro231,74,Wipro,Infra,QA
232,232,Wipro232,74,Wipro,juniorHR,HR
233,233,Wipro233,74,Wipro,seniorHR,HR
234,234,Wipro234,74,Wipro,SoftwareDeveloper,Dev
235,235,Wipro235,74,Wipro,Manager,Management
236,236,Wipro236,74,Wipro,Infra,QA
237,237,Wipro237,74,Wipro,juniorHR,HR
238,238,Wipro238,74,Wipro,seniorHR,HR
239,239,Wipro239,74,Wipro,SoftwareDeveloper,Dev
240,240,Wipro240,74,Wipro,Manager,Management
241,241,Wipro241,74,Wipro,Infra,QA
242,242,Wipro242,74,Wipro,juniorHR,HR
243,243,Wipro243,74,Wipro,seniorHR,HR
244,244,Wipro244,74,Wipro,SoftwareDeveloper,Dev
245,245,Wipro245,74,Wipro,Manager,Management
246,246,Wipro246,74,Wipro,Infra,QA
247,247,Wipro247,74,Wipro,juniorHR,HR
248,248,Wipro248,74,Wipro,seniorHR,HR
249,249,Wipro249,74,Wipro,SoftwareDeveloper,Dev
250,250,Wipro250,74,Wipro,Manager,Management
1,1,Oracle1,85,Oracle,Infra,QA
2,2,Oracle2,85,Oracle,juniorHR,HR
3,3,Oracle3,85,Oracle,seniorHR,HR
4,4,Oracle4,85,Oracle,SoftwareDeveloper,Dev
5,5,Oracle5,85,Oracle,Manager,Management
6,6,Oracle6,85,Oracle,Infra,QA
7,7,Oracle7,85,Oracle,juniorHR,HR
8,8,Oracle8,85,Oracle,seniorHR,HR
9,9,Oracle9,85,Oracle,SoftwareDeveloper,Dev
10,10,Oracle10,85,Oracle,Manager,Management
11,11,Oracle11,85,Oracle,Infra,QA
12,12,Oracle12,85,Oracle,juniorHR,HR
13,13,Oracle13,85,Oracle,seniorHR,HR
14,14,Oracle14,85,Oracle,SoftwareDeveloper,Dev
15,15,Oracle15,85,Oracle,Manager,Management
16,16,Oracle16,85,Oracle,Infra,QA
17,17,Oracle17,85,Oracle,juniorHR,HR
18,18,Oracle18,85,Oracle,seniorHR,HR
19,19,Oracle19,85,Oracle,SoftwareDeveloper,Dev
20,20,Oracle20,85,Oracle,Manager,Management
21,21,Oracle21,85,Oracle,Infra,QA
22,22,Oracle22,85,Oracle,juniorHR,HR
23,23,Oracle23,85,Oracle,seniorHR,HR
24,24,Oracle24,85,Oracle,SoftwareDeveloper,Dev
25,25,Oracle25,85,Oracle,Manager,Management
26,26,Oracle26,85,Oracle,Infra,QA
27,27,Oracle27,85,Oracle,juniorHR,HR
28,28,Oracle28,85,Oracle,seniorHR,HR
29,29,Oracle29,85,Oracle,SoftwareDeveloper,Dev
30,30,Oracle30,85,Oracle,Manager,Management
31,31,Oracle31,85,Oracle,Infra,QA
32,32,Oracle32,85,Oracle,juniorHR,HR
33,33,Oracle33,85,Oracle,seniorHR,HR
34,34,Oracle34,85,Oracle,SoftwareDeveloper,Dev
35,35,Oracle35,85,Oracle,Manager,Management
36,36,Oracle36,85,Oracle,Infra,QA
37,37,Oracle37,85,Oracle,juniorHR,HR
38,38,Oracle38,85,Oracle,seniorHR,HR
39,39,Oracle39,85,Oracle,SoftwareDeveloper,Dev
40,40,Oracle40,85,Oracle,Manager,Management
41,41,Oracle41,85,Oracle,Infra,QA
42,42,Oracle42,85,Oracle,juniorHR,HR
43,43,Oracle43,85,Oracle,seniorHR,HR
44,44,Oracle44,85,Oracle,SoftwareDeveloper,Dev
45,45,Oracle45,85,Oracle,Manager,Management
46,46,Oracle46,85,Oracle,Infra,QA
47,47,Oracle47,85,Oracle,juniorHR,HR
48,48,Oracle48,85,Oracle,seniorHR,HR
49,49,Oracle49,85,Oracle,SoftwareDeveloper,Dev
50,50,Oracle50,85,Oracle,Manager,Management
51,51,Oracle51,85,Oracle,Infra,QA
52,52,Oracle52,85,Oracle,juniorHR,HR
53,53,Oracle53,85,Oracle,seniorHR,HR
54,54,Oracle54,85,Oracle,SoftwareDeveloper,Dev
55,55,Oracle55,85,Oracle,Manager,Management
56,56,Oracle56,85,Oracle,Infra,QA
57,57,Oracle57,85,Oracle,juniorHR,HR
58,58,Oracle58,85,Oracle,seniorHR,HR
59,59,Oracle59,85,Oracle,SoftwareDeveloper,Dev
60,60,Oracle60,85,Oracle,Manager,Management
61,61,Oracle61,85,Oracle,Infra,QA
62,62,Oracle62,85,Oracle,juniorHR,HR
63,63,Oracle63,85,Oracle,seniorHR,HR
64,64,Oracle64,85,Oracle,SoftwareDeveloper,Dev
65,65,Oracle65,85,Oracle,Manager,Management
66,66,Oracle66,85,Oracle,Infra,QA
67,67,Oracle67,85,Oracle,juniorHR,HR
68,68,Oracle68,85,Oracle,seniorHR,HR
69,69,Oracle69,85,Oracle,SoftwareDeveloper,Dev
70,70,Oracle70,85,Oracle,Manager,Management
71,71,Oracle71,85,Oracle,Infra,QA
72,72,Oracle72,85,Oracle,juniorHR,HR
73,73,Oracle73,85,Oracle,seniorHR,HR
74,74,Oracle74,85,Oracle,SoftwareDeveloper,Dev
75,75,Oracle75,85,Oracle,Manager,Management
76,76,Oracle76,85,Oracle,Infra,QA
77,77,Oracle77,85,Oracle,juniorHR,HR
78,78,Oracle78,85,Oracle,seniorHR,HR
79,79,Oracle79,85,Oracle,SoftwareDeveloper,Dev
80,80,Oracle80,85,Oracle,Manager,Management
81,81,Oracle81,85,Oracle,Infra,QA
82,82,Oracle82,85,Oracle,juniorHR,HR
83,83,Oracle83,85,Oracle,seniorHR,HR
84,84,Oracle84,85,Oracle,SoftwareDeveloper,Dev
85,85,Oracle85,85,Oracle,Manager,Management
86,86,Oracle86,85,Oracle,Infra,QA
87,87,Oracle87,85,Oracle,juniorHR,HR
88,88,Oracle88,85,Oracle,seniorHR,HR
89,89,Oracle89,85,Oracle,SoftwareDeveloper,Dev
90,90,Oracle90,85,Oracle,Manager,Management
91,91,Oracle91,85,Oracle,Infra,QA
92,92,Oracle92,85,Oracle,juniorHR,HR
93,93,Oracle93,85,Oracle,seniorHR,HR
